Name;Phone;Email
Vila Český ráj (2312);777864083 | 603270877;
Chata Sloup (7820);603449869;
Chalupa U Popelků (2236);+420777797167;
Chalupa pod Pradědem (101);739949278;
Chalupa pri Ukoch (8430);608783440 | 739177618;
Chata Bobík (2798);+421903540203;
Chata Výhled (1760);;
Božská usedlost (14393);724312536 | 777566284;
Chata Florian (16530);737346110;
Vila Konopiště (10957);728227985;
Chalupa V uličce (4074);739443082;
Chata Zelená žába Máchovo jezero (18539);607234966;
Penzion u Hudečků (19020);606752845;
Dědova Chaloupka (4845);775627016 | 777181290;
Chalupa U Babičky (14578);724897435;
Chalupa k pronájmu (12740);777121087 | 721514748;
Chata Kata (17520);+421915928572;
HAUS 44 (15562);+420777944120;
Penzion Lisovna (14674);603425442 | 603264422;
Sklep u Václavíků (12325);606739292 | 602536346;
Na samote v Raji (21209);+420736518382 | +421907201293;
Chalupa CHLÍVCE u Adršpašských skal (7701);606337493;
Malá vesnička Dalešická přehrada (407);606319767;
Dobrá chajda v Dobré (830);+420608720709 | +420777573267;
Roubenka (15503);602248348;
Jelení chalupa - Šumava (11655);602528882;
Chalupa k pronájmu (8807);604720805;
Smilovický Mlýn (17601);608276626;
Kanadský srub v zahradě (4898);776811212;
Chata U Bachtíků (868);602653212 | 608353252;
Chalupa Rozálka (16563);774387199;
CHATY (2218);777744212 | 605987990;
Ve Stodole (7314);732453652 | 774075614;
Chalupa Svratouch (3401);608781333 | 602668886;
Chata KOJA (3675);+421911665120 | +421911843486;
Chalupa Za Vsí (132);775611972;
Chalupa Romana (12679);608905550;
Malá roubenka (15502);731210568 | 733113229;
Elsa Chalupa (4453);777743664;
Chalupa pod Řípem (18327);604434532;
Cottage Bara (4971);608725911;
Horská chata Bludička (7104);+420737284165;
Chata Raškovice (891);777090973;
Chata k pronájmu (11685);728143131;
Horská chalupa nad Bílou Desnou (6697);606600602;
Chalupa Podhradí (10389);603578142 | 737617832;
Chalupa pod Sedlem (243);378774252 | 723969530;
Bungalovy Jasná (10305);+421903800124;
Chalupa k pronájmu (9315);731530043;
Chalupa Jesenická přehrada (18982);+420773305111;
Wellness Kokorin (750);775971161 | 315695033;
Chalupa U Hajných (4871);602729709;
Jihočeská chaloupka pro relax (18068);775577679 | 775577678;
Chalupa Na peci (7582);775101363;
Chata u Židle (14239);608823359;
Srub v Novohradskych horach-Hartunkov II (809);721805646;
Chatky Máchovo jezero (10989);606790022 | 604591239;
Chalupa pod ořechem (14790);739004395;
Chata Alžběta (9209);+420736503192;
Chalupa na polosamotě (21541);776053095;
Roubenka na Jelení Hoře (16511);734222299;
Chalupa u Kamnáře (11314);723078878;
Na samotě u lesa (16982);608905550 | 777905550;
Topsenec - chata na břehu jezera (8524);+420602560870 | +421949614148;
Chaloupka u lesa (293);606330430 | 608731685;
Chata Hofman (8440);725016066 | 603570236;
Chata Dehtář (654);774512387;
Chata EMA (1289);774221347 | 774877386;
Chalupa Ještěrka camp Brodský u Červeného Kostelce (1762);736676544;
Chata Chřibalka (6724);;
Chalupa Pavlínka (5605);603523097;
SAMSARA (5436);777309070;
Horská chalupa Izerína (16360);736631898;
Chalupa u Pažourků (1197);724514420;
Chalupa k pronájmu (2782);723613232;
Chalupa Pod jalovcem (16620);+420603116515;
Tiny House u Rybníka (16284);739085949;
Chata U Jihlavy (7841);608137269 | 608769544;
Chata Borůvka (5331);725781332;
Vila Ašika (7983);605218192;
Chata SUNDAY Hrabovo Skipark Ružomberok (1302);+421918750589;
Chata Desna (7469);+4369914444415;
Jindřichův Mlýn (12460);736427829;
Chalupa pod Lysou (660);723233781 | 723965896;
Chalupa Duše (15034);734500354;
Family house (4252);608473150;
Chata na vršku (5036);774767000;
Sonja House (8737);725725416 | 777252171;
Lužanka (1330);+420739550200;
Apartmán Záskalí (14964);604472051;
Horská chata Hugo (2933);775155676;
Rekreační dům Petra (4342);777664599;
Osada Klidu (5695);+420733426216;
Drevenice TriMount (2603);+421919313799;
Chata k pronájmu (1130);737839049;
Ubytování Bohemia (2517);776062340 | 703659238;
Penzion Kreslířka (1434);777912648 | 775604778;
Chalupa Lazy pod Makytou (2985);604986777;
Chata Maruška (409);776621192;
Chalupa u Kopečků (9752);775162916;
Chalupa Dřemčic & apartmány Dřemčice (18045);603590167;
Chalupa Severka (6045);+420720438070;
Chalupa Loveč (18098);+420725504123;
Chalupa k pronájmu (2142);602228437 | 723063619;
Roubenka Na Hrádku (8046);721213230;
Wellness chalupa Šindelka (8402);602942846;
Prázdninový dům Pastviště (15143);725186076;
Chalupa Pod Lipami (6486);606725501;
Chata Kačenka (6899);775917155;
Roubenka Anna (2190);+420602149513;
Chata k pronájmu (19984);603564509;
Chata Skořička (10567);;
Chalupa U Kubů (14425);733346007 | 775986951;
Houseboat MALI (6709);603417941;
Chalupa U Bílků (11377);608024578;
Roubenka u cyklistky (21781);732765016;
Chalupa Radišov (2705);736147960 | 737045118;
Annínská chalupa (16918);+420704077020;
Maringotka u spící kozy (19226);606263003;
Chata 152 (4273);+420777861861 | +420608496952;
Chata Vejrov (4608);607958197;
U Housenky (4705);602209626;
Chalupa pod Klíčem (15847);+420725109117;
Pod Metodkou (14733);736240092;
CHALUPA DORNER (2154);+420602127366;
Chalupa Pod rozhlednou (2649);+420721822577;
Chalupa AMOS (8887);608919211;
CHATA U CETORAZE (8439);725840312;
Chalupa Daisy Posázaví (11317);776563502 | 602728228;
Roubenky U zvonice (11952);773477765 | 605760752;
Roubenka u Lišky (1244);604674198;
Domeček pod Ostašem (13609);606064240;
Kutnohorská vyhlídka (10432);774867335 | 728280810;
Chalupa Na hráni (421);605803054;
Chata za hájkem (15392);731846560;
Chata Myšková (3440);739028225;
Pronájem chalupy (8619);777636216 | 608257483;
Chalupa Barunka (16224);603994605 | 603384269;
Chata Mirek (1969);;
Chalupa u dvou kozlů (4970);608973399;
Chalupa Relax (14009);737008464;
Vilkacibulka (2534);+421905580613 | +421915074824;
Chalupa U Alunka (6262);775986495;
Fantastic (728);+420778778180;
Chaty Penzión KOTVA Prístav (21539);+421911676016 | +421903535184;
Chalupa Pod Šerovnou (14450);722944663;
Chalupa k pronájmu (11520);606122969;
Ostravice Apartment (7450);777517373 | 774100730;
Zemské vinařství a penzion Pod Dubňanskou horou (15700);+420737347122 | +420776009773;
Chata Seník (18100);+420725504123;
Chata Alpina na Kubínskej holi (21475);+421915740215 | +421915531960;
Pěkná chata (1742);604908585;
Chata Cihelna (7075);732841558;
Chata Ujo (17374);774983572;
Chata Marta (4615);777247050;
Zrub nad Krpáčovom (21596);+421905245001 | +421908395807;
Chata Kovarska (1113);777145955;
Ubytování Na návsi - statek (13425);723435019 | 606494654;
Hájenka Staré (15751);603303886;
Gracie pod Pálavou (5650);723459505;
Chaloupka ve Skalanech (1798);602564564 | 602590923;
Chaloupka (1653);605119146;
Roubenka pod hradem Kokořín (19310);602423011;
Chata Tones - Podlesí (6317);603153875 | 777925892;
Penzion Pohoda (22118);+421911821493;
Chata Lea (16310);724739528 | 605554233;
Roubenka pod Lysou (14350);+420734866915;
Chalupa Na Vyhlídce (3820);603798793;
Chalupy pod Pyšnou loukou (2079);739991680 | 739115099;
Apartmán Teri (9888);+421907371527;
Chalupa pro děti POULE/ILDAM (9931);739161577;
Chalupa Na rozcestí (3853);+420702026313;
Chalupa s vyhřívaným bazénem (49);607531349 | 723247044;
Srub Slávek (10253);734542889 | 604368761;
Roubenka Bobešovka (13668);604263843;
Chaloupka Láska (7851);731333300;
Roubenka pod Eliškou (11517);775305140;
Chalupa Výhled (9343);777936870;
Chata Popelka (92);773046830 | 775336334;
Chalupa U kostela (17296);777640971 | 608365600;
Chalupa za humny (4995);606715493;
Chata Gabriela (1503);776787488 | 602420339;
Dům U Tří kočiček (14820);725821510;
Chatky U Davida 27 a 28 Máchovo jezero (14808);607234966;
Chalupa Zátyní (11850);773689006;
Chata Žebrákov (591);722024266;
Chalupa na samotě u lesa (2389);776184414 | 608348593;
Vinařství Radim Mildner (1645);739060170;
Roubenka Lužany (8628);605700819;
Chalupy Březka (7305);736464028;
Chalupa na Tižine (8102);+420725586699 | +421948302015;
Dům na Slapech (13024);602275471;
Zátišie pod lesom (19648);+421905613133;
Naše Dača (18164);737251822;
Chalupa Karra (6439);602506543 | 774721603;
Roubenka pod Kyčerou (7997);734418136 | 777888951;
Chalupa k pronájmu (8122);602703558 | 602703559;
Samota u lesa (15408);777656449;
U Kapličky (5629);602449128 | 775739939;
Chalupa u Chudějů (7130);733739233;
Penzion Pohádka (5624);602647646;
Chalupa Baba Jaga (7577);603827575;
Challet44 (17431);605285561 | 603990838;
Horská chalupa Věra (2293);731173042;
Chata U sumce - Hracholuská přehrada (3755);775361033;
Kemp u Hedviky (19277);775983170;
Chalupa na Vyhlídce (17342);605078369;
Chalupa 56 (2994);731086448;
Chata k pronájmu (3837);602703214;
Pronájem chalupy (494);736289387 | 732307005;
Statek u Potoka (3132);601336089;
Rekreační dům Lipnice (19176);608608677;
Chalupa k pronájmu (7931);731119277 | 739149480;
Chata u Čechů (2157);737625316;
Srub Nový Dvůr (5656);602710124 | 777135777;
Paběnický mlýn (9537);737756101;
Chata u Mamky (2881);+420777547360 | +421903940338;
Chata Přívlaky (4422);736534615 | 739000808;
Chata pod Rejvízem (290);731653655 | 608885338;
Václavěnka (1294);605358215 | 602308769;
Chalupa k pronájmu (9170);725880714 | 604865445;
Roubenka (9496);;
Goralská drevenica pod Roháčmi (19491);+421910526370;
Chalupa u Bedrnů (10228);736774664 | 603181941;
Dům v zahradě v Paní hájích (2856);774262092;
Chata na samotě u lesa (9403);607912935;
Bungalov v Českém ráji (2107);602538097;
Samota Hurak (3578);777298915;
Ubytování Vedle (12074);732700585;
Chalupa k pronájmu (6313);773435786 | 774101115;
Roubenka u Machu (9644);605286761 | 603885985;
Chalupa k pronájmu (701);702936170;
Na Kamenném schodě (7428);605262717 | 732444596;
Ubytování u Foltýnů (14372);776404995 | 725398620;
Roubenky U veverky (7067);777824274;
Chalupa Dominika (6993);+420722699331;
Chalupa Bývalá Lékárna (6444);+420702007405;
Zrub TRIXY (21168);+421907769753;
U Leknínu (10967);+420602390699;
Pronájem chalupy (4138);608715048;
Chata k pronájmu (5246);+420603261024 | +420602755363;
Chalupa Moravský kras (7378);734586495;
Chalupa Slunce (13545);721974751;
Chata Saša (8967);606620345;
Chalupa Karhule (16972);604220420;
Chalupa U Krešů (4465);775349379;
Roubenka U Oli (13775);737239524;
Ubytování (559);737430671;
Dům nad Pržnem (16829);+420739012478 | +420603819229;
Chalupa k pronájmu (471);+420737268634;
Chalupa Dominika (3044);602220868 | 602315641;
Chata Lesná vyhliadka - Krpáčovo (19385);+421905702587 | +421905639928;
Kamenná chalupa (21006);775253992;
Domeček+Apartmán (8810);776019079 | 491482452;
Chalupa Eliška (4832);605473936;
Vila Lumina (16382);731725569 | 605390694;
Chata pod Bukom (22038);+421918666468 | +421908930917;
Chata Hlavatá (7393);602212048;
Chata Šumava (14557);602128520;
Chalupa u Smolíků (1712);+420730809065;
Chalupa u mlýna (5736);724283211;
Igloo Pecka (21982);495000396 | 777736349;
Chata Sindimirka (21495);+421903865329;
Ubytování Antoňovi (4377);605246203 | 739364424;
Chalupa k pronájmu (3851);+420731578486;
Horský penzion Čepice (i pro skupiny) (13622);773499220 | 724553110;
Osada U Kovářů (1861);+420608728763 | +420776134725;
Chalupa Moravský Karlov (855);608742942;
Chata na Orlíku (12471);777648726;
Chata Jestřáb (2600);604103684 | 774064741;
SRUB pod Tolštejnem (4751);604374741;
Horská chalupa Filipovice (5717);602179386 | 602302575;
Wellness chata Panorama (10298);775199901;
Wellness chalupa v Českém Středohoří (15728);727983489;
Chalupa Karolína (21590);+420601357712;
Chalupa k pronájmu (1200);776235516;
Roubenka na zelené (15323);724080861;
Chalupa U Pejska (5988);777842459 | 603303251;
Chalupa pod Mědníkem (6542);603465041;
Vinný sklep (3106);731118899;
Chaloupka styloffka (13989);724236000 | 602626083;
DOM Mokrá - Dále od města (7897);721363172;
Chalupa u Vyškova na Moravě (1546);776130644;
Chalupa na Koskách (6591);+420607551489;
Chalupy Severní (18972);722921621;
Pension Euro 2000 (19213);739882499;
Moravská láska (15721);797843796;
Pronájem chaty (1629);381254068 | 737828940;
Chata k pronájmu (2141);777300697;
Chata Červenka (4693);776387108;
Slunečná Rokytnice (4974);+420774734320;
Chata k pronájmu (8960);777654954;
Chalupa na Vysočině (3550);604407780;
Vyhlídkový srub Na kraji Brd (16710);+420774250211 | +420737385733;
Chata 309 (8266);+421903548248 | +420777702650;
Prázdninový dům u Katky (16694);728959633 | 724689000;
Chata přímo u vody Slapská přehrada (5922);603450495;
Na samotě u lesa (16380);+420777575697;
Chata U okouna - Hracholuská přehrada (11507);775361033;
Chaty Albatros (1246);777948140;
Chata Jaruška (8097);724730043 | 728310135;
Horská chata Krakonošův sen (1380);737770770;
Apartmány u Michala (9846);+420773112287;
Wellness chalupa (9633);775704669;
Pohádka na venkově (2611);737288888 | 734131813;
Chalupa U Kšandy (14161);776631563 | 607767437;
Chalupa k pronájmu (14755);602584530;
Chalupy Jana a Lucie (4851);724044164 | 602564089;
Chalupa U Jeriů (188);603986624 | 736155137;
Chata KAŠTAN (900);604585480 | 775721475;
Chalupa U křížku (13206);608344430;
Lisovna (15539);+420608298934 | +420732550933;
Chalupa Medium (3360);737878077;
Sklípek Pod Dubňanskou horou (2525);603932444 | 605771625;
Chalupa na Poskli (1714);605088376;
Chalupa Amálka (9322);736778395;
Chalupa pod Hvězdou (10860);773668891;
Chalupa Schraml (6949);+420737177256;
Roubenka u Kmotry (3509);604618875 | 603501261;
Chalupa Kubínska (19198);+421905294587;
Roubenka Na Skalce (11141);605297870 | 725293165;
Chalupa Novák (2590);606208843;
Chalupa Karkulka (14411);777808060 | 603172146;
Chata Bukovka (11571);;
Chata Ferdinand (3904);602889245;
Chalupa Rozhled (21923);773232323;
Chalupa k pronájmu (16457);776705510 | 777877050;
Chalupa Slunovrat (2701);602116939;
Ubytování U Weissů (15233);608962024;
Chalupa Na Studené Vodě (11992);774409099;
Petrovický mlýn (4296);602737817;
Pronájem chaty (2259);737241036;
Chaloupka v Českém ráji (4701);603431174;
Chalupa u Markéty (12122);774251125;
Chalupa Mona (6953);723832301;
Chalupa U Šimona (3315);728752239;
Penzion Drnovec (9720);704265055;
Velkorysá chata (4443);777633046;
Chalupa Peluška (8925);603969125;
Chata Úsvit (1136);;
Hořická chata (2438);775608488 | 739408511;
Lesní vila (4728);777633046;
Chata Eliška - Lipno 020 (13127);;
Vila EVIO s vířivým bazénem a saunou (8911);606507504 | 602403453;
Chalupa Černé Údolí (11790);+420602432068;
Ořechový dvůr (3827);777712571;
Chata k pronájmu (9922);723485784;
Chalupa Milovy (14244);777771589;
Ranč Mendy (21213);776188320 | 774677463;
Rodinná vila Baška (12116);608474247;
Chalupa Biela 21 (13920);775379061;
STARÝ PIVOVAR (2457);602274567;
Penzion Bory (1648);728611566;
Chalupa nad sadom (21597);+421948274492;
Roubenka (3101);603368225;
Roubená chalupa - Máchovo Jezero (6681);;
Penzion Protěž (5354);737401305;
Chalupa Louka (15640);775722300 | 775722310;
Chalupa Hoštáky (1445);602751306;
Glamping SunnyMoon (17957);603798793;
Chata u kaple (2802);774242334 | 776418721;
Chata k pronájmu (8786);;
Chalupa Skippy (9442);+420774203288;
Statek (3812);725018078;
Chata U Čolka (9727);+420734645270 | +420737282237;
Chalupa Na kopečku (1670);+420799022332;
Pronájem chalupy (4048);604374741;
Ubytování u Jarušky na Moravě (13111);606727297;
Horská chalupa KOČMÍD (1761);776698075;
Chalupa Konírna (4306);777199451;
Apartmány Lucie v Českém ráji (8882);774832213;
Roubenka Svitávka (8981);+420602852856;
Chalupa Pod lípou (17064);773690911 | 604862447;
Samota pod Hazmburkem (22037);728795476;
Chalupa Vidim (14771);774899359;
Pronájem chaty (5344);604360873;
Chalupa Pod Buchtou (18522);608779173 | 739629638;
Chata Hana (12595);603570236 | 725016066;
Chalupa Klokočka (21722);739040389;
Relaxační domek Na kraji Brd (18597);+420774250211 | +420737385733;
Chata pod Radhoštěm (4939);608919211;
Pronájem chalupy (8349);721913050;
Pronájem chalupy (1949);775902623 | 8662738;
Chalupa Rozárka (18682);+420608300152 | +420777868822;
Chalupa kde bejval krám (7126);728072484;
Chalupa U Bédi (4790);724056299;
Chata Oaza (10009);725384866 | 606925490;
Chata Konírna (18796);737256205 | 607215161;
Chata ve mlejně (9909);723801407;
Chata U Tří lišek (13931);732868821;
Jílkova vila (2749);777992573 | 731564928;
Chata na brousku (1617);733502646;
Roubenka Smržovka (657);603262808;
Dům Rakytník (21944);602227350;
Chata Bea (6021);731333300;
ChaChaloupka (416);775060627;
Chata Natura (6878);777424708;
Pronájem chalupy (1428);731159969;
Vila Frymburk (1087);607867321;
Černý Důl 241 (9332);+420605907519;
Chalupa Komorský mlýn (18605);604272812;
Chalupa u Jezevce (9301);776060511 | 734446501;
Chalupa na Šanově (12651);606848745;
Chata pod Maralákem (17009);771133553 | 737177289;
Chalupa Pod strání (87);732423432;
Chata Březka (15783);734146390;
Srub (2907);602603802;
Chata k pronájmu (640);606936830;
Jurta Kojovec glamping (11641);+420602339199;
Sněhová Chalupa (17011);774151161 | 607907126;
Chalupa k pronájmu (4807);608875594;
Chalupa Hubertus (259);605105501;
U oslíka (6275);737725099;
UBYTOVÁNÍ S WELLNESS (12029);728015449;
Ubytování U bazénu (12028);603839090;
Mlýn Vikinek (14720);+420602768375 | +420775202506;
Samota v srdci Brd (19324);724509849;
Pronájem chalupy (2004);777222928 | 777574202;
Chalupa Rynartice 6 (17582);;
Chalupa PAVLA - bazén - horký sud - sauna (13123);777629296 | 773096144;
